id,text,target
38246,아줌마들. 남자연옌들은 멋있어~ 최고^^ 이런댓글 달면서 여자한테 너무 열폭하지마요. 일상에서 받은 스트레스를 온라인에 푸는지는 모르겠으나 본인 자식들이 다 돌려받아요. 본인 댓글을 자식들한테 당당하게 보여줄수 있는지 잘 생각해보고 댓글 좀 답시다. 이래봤자 비공폭탄이겠지만..,"중년 여성들이 남자연예인을 존중하는 만큼 여자도 존중했으면 좋겠다. 일상에서 받은 스트레스를 온라인에서 건강하지 못한 방법으로 해소한다면, 자식들도 그런 행동의 피해자가 될 수 있다. 본인 댓글을 자식들에게 당당하게 보여줄 수 있는지 잘 생각해보고 댓글을 달았으면 좋겠다. 물론 이 의견에 동의하지 않는 사람이 많을 수 있다."
38248,"""중국짱개랑 닮아서 그냥 싸잡아서 욕처듣는거지....""",중국인과 닮아서 한꺼번에 욕을 듣는다.
38259,유승준보다더한새끼들도버젓이방송나오는데왜유승준만같고지랄인데,유승준보다 더 한 사람들도 버젓이 방송 나오는데 왜 유승준만 가지고 그러는데
38283,그래통일좋지 근데통일은양쪽어디로 공산당새끼들은우리을공산선화사키려고 눈이시뻘건데,"그래 통일 좋지, 근데 통일은 양쪽 어디로, 공산당은 우리를 공산화시키려고 혈안이다."
38324,나이도 40대인 놈이 주댕이 터는게...하는짓도...참...남을 왜 곤란하게 하냐?,나이가 40대인 사람이 말하는 것과 하는 행동이 남을 곤란하게 한다.
38372,늙은이배우들 요즘왜이러냐??,원로배우들이 요즘 왜 그러는지 모르겠다.
38374,"""조금 후에 짱깨 들이 한국 사람 입국 금지 하겠네 이래저래 한국은 호구""","""조금 후에 중국인들이 한국 사람 입국 금지 하겠네 이래저래 한국은 어수룩하네"""
38377,"""미친 일본보다 비싸 꼬라지는 일본 반에 반도 안되는 나라가 ㅋㅋㅋ""",무슨 일본보다 비싸 일본 반에 반도 안되는 나라가
38398,"""세월호 천막 싹 철거해라! 원숭이새키 탄핵!""",세월호 천막을 보고 싶지 않다. 대통령을 탄핵하라!
38443,"""개독교들 제발좀 깨닫기를 바랍니다 바이러스는 과학적으로 풀어야할 숙제입니다 ;;""",기독교인들이 제발 깨닫기를 바랍니다. 바이러스는 과학적으로 풀어야 할 숙제입니다.
38444,참나방송에서 할말이 있고 안할말이 있다 이 아줌씨야 남 인신공격이 그저 재미삼아.웃기려고. 입담과시로 포장되는 개 잦같은 경우가 있냐?이런 우라질레이션,"방송에서 할 말이 있고 안 할 말이 있다. 인신공격을 그저 재미삼아, 웃기려고 하다니. 이런 발언이 입담 과시로 포장되는 경우를 납득할 수 없다."
38463,"명불허전 문재인의 개, SBS","명불허전 문재인을 지지한다, SBS"
38478,"""모텔 주인 저 새키도 한사바리 햇다 근데 전라도라 견찰이랑 친해서 바준거지 ㅡㅡ^""",모텔 주인도 잘못했다. 그런데 전라도 사람이고 경찰이랑 친분이 있어서 처벌을 피한 것 같다.
38483,"""악플러썅ㄴ들아 맷돼지가튼쿵쾅이년들아 니들이죽였다""",악플러들아 니들이 죽였다
38499,그렇게 안봤는데 씹졸렬하네,그렇게 안 봤는데 졸렬하다.
38502,"""불교신자면 어쩌라고? 종교에 관계없이 또라이, 무식쟁이는 어디에나 있어..""",불교신자면 어쩌라고? 종교에 관계없이 이상한사람은 어디에나 있어..
38591,"""짱깨 소행 밝혀져서 테러지원국 가즈아~~""",중국인 소행 밝힙시다!
38611,"""요즘 네이버는 댓글은 틀딱들 경로당이네 ㅋㅋㅋ""",요즘 네이버 댓글에는 어르신들이 많이 모이는 것 같다.
38620,"""그만해라 틀딱새키들아""",그만하세요 나이 드신 분들
38624,쿵쾅쿵쾅 여자는 소중하니깐요 호호호 아파트5억짜리 해오는 남자 어디 없나요 김치녀쿵쾅쿵쾅,아파트 5억짜리 해오는 남자를 바라는 여자는 옳지 않아요
38644,"""재앙아 니돈 이야? 국고 맘대로 쓰지 말라고 쫌!""",문재인이 책임감을 가지고 국고를 올바른 곳에 사용했으면 좋겠다.
38651,"""문죄앙, 586, 페미, 더불어만진당 이 개1 같은 새8끼들아!""","문재인, 586세대, 페미니스트, 더불어민주당 모두 좋아하지 않는다."
38659,하나도안예쁘다진심ㅋㅋㅋㅋㅋ 안예쁜연옌들은 여자들이 안깜ㅋㅋㅋ,나는 당신의 외모가 마음에 들지 않습니다
38674,"""바그네 바라기 틀딱들 좋겠네ㅋㅋ""",박근혜 바라기
38681,"일방적괴롭힘이 아니라, 다구리( 1vs다수)냐? 몹쓸련같으니라구",일방적 괴롭힘이 아니라 일대 다수라는 말인가? 나쁜 사람 같다.
38710,"""ㅂ ㅅ 같은 거지 ㅅ ㄲ 들 조센징 소리 듣지""",그런 식의 행동은 옳지 않다
38732,이여자 먼가 졸라 야한느낌,이 여자 뭔가 색다른 느낌
38759,4대강 지랄하던새끼들 지금은 다들 아닥함,4대강 난리 치던 애들 지금은 다들 조용함
38770,걸캔두운운하는년들이 대신가주지,걸캔두운운하는 여자들이 대신가주지
38780,"""ㄴ 코로나 자체가 짱깨우한에서 시작된게 팩트야 어미터진 대깨문 조선족새기야 ㅋㅋ""","코로나 자체가 중국 우한에서 시작됐다. 문재인 지지자, 조선족은 다시 생각해 볼 필요가 있다."
38799,평창동 집자랑 졸라 자랑 하더니 바로 뻐스 갈아 타네~,평창동 집 자랑 엄청 자랑 하더니 바로 갈아 타네
38886,"""난쟁이 새끼가 열등감 느꼈노 ㅋㅋ""",키가 작은 사람이 부러워하는 것 같다.
38889,형님 왜 여자처럼 화장하고 ㅈㄹ이에염,형님 왜 여자처럼 화장하셨습니까
38905,나사빠진년 무고와 사실관계 무시하고 언론의 무차별 특종쏟아내기에 철저하게 당하신 명MC.,나사 빠진 여자 무고와 사실관계 무시하고 언론의 무차별 특종 쏟아내기에 철저하게 당하신 명MC.
38920,"""조안나 스턴 턱주가리 날리고 싶게 생겼네""",조안나 스턴을 별로 좋아하지 않는다.
38921,"""토착왜구들은 너희 섬으로 돌아가서 방사능이나 먹어라""",나는 일본 편을 드는 사람들이 싫습니다
38931,"""장제원이 저새끼 면상 안보나했더니 ㅉㅉ 또뽑혔어?""","장제원이 연임하지 않았으면 했는데, 또 뽑혔나 보다."
38958,"""미친 무뇌가 설치는 개ㅂㅅ 나라""",현명하지 않은 사람이 나서는 마음에 들지 않는 나라
38979,여자가 연옌인줄... 남자 얼굴뭐야,여자가 연예인인줄..
38995,이 나라는 왜 유독 성문제만 부각시키고 모든 인생을 빼앗으려할까 메갈민국,이 나라는 왜 유독 성문제만 부각시키고 극단적으로 반응할까? 여성만을 우대하는 나라이다.
39001,남자샛기 무슨 약쟁이같냐 눈에 생기가없네,남성의 눈빛이 생기 없어 보인다.
39011,김치년들 2중 잣대 봐라,여성들의 판단 기준이 명확하지 않다.
39015,"""꼴페미 전문 기레기 제목만 봐도 여잔줄 알았다 ㅋㅋ""",기자가 극단적 페미니즘을 지지하는 것 같다. 제목을 봤을 때 여자인 걸 알 수 있다.
39060,"""ㅋㅋㅋ 꼭 총을 들어야 무장이 아니다 무식한 틀딱아""",무장이라 함은 반드시 무력으로만 정의된 것이 아니라고 생각합니다.
39112,"""문재이니가 기관총으로 국민들을 노골적 협박을 하는 모양세""",문재인이 국민들을 노골적으로 협박하고 있다.
39176,"""홍콩을 아얘 없애라 짱깨들아~~~""",홍콩을 아예 없애라 중국 사람들아
39220,"""생긴것부터 맘에안들었어 저사람""",나는 저 사람의 외모가 마음에 안 든다
39241,불쌍한 송혜교 어느 입장도 나오지 않았는데 여자만 맨날 쳐 맞지 우리나라는 흉자 나라,불쌍한 송혜교. 어느 입장도 나오지 않았는데 여자만 비난을 받는다. 우리나라는 남성주의적이라고 생각한다.
39243,"""북돼지가 조아할 뉴스네""",북한이 좋아할 소식이다.
39259,"""그런 박근혜보다도 못한 문재인~북돼지ㅅㄲ말에 고분고분해대는 문재인""",그런 박근혜보다도 문재인이 못하다. 북한의 말에 고분고분한 문재인.
39262,"""택시새키들 양아치 노친네도 잘못햇긋지""","택시기사도 문제가 있지만, 어르신에게도 잘못이 있지 않았을까."
39282,"""나도 온몸이 쑤시는데 헬조선에서 꺼내주라""",나도 온몸이 쑤시는데 한국에서 꺼내주라
39304,"""목사란 새끼가 미치광이네""",목사란 사람이 제정신이 아닌 것 같아요
39377,문슬람이라더라..우리가 댓글로러도 지켜주자...드루킹 출동..,문재인 지지자라더라 우리가 댓글로라도 지켜주자
39396,"""돼지보다 더러운 년~~~~~~~~~~~~~""",나는 저 여자가 싫다
39403,이게 미투의실상이다..대부분 거짓이며 조작이다..앞으로 나올 미투들도 거의다 거짓일테고 미투외치는여성들은 전부 꽃뱀으로 볼것이다,나는 미투의 실상이 대부분 거짓이며 조작이라고 생각한다. 나는 앞으로 나올 미투들도 신뢰하지 않을 것이다
39406,"""스쳐도 성추해이라고 김치녀들 간댕이 부었다""",스쳐도 성추행이라고 한국 여자들 간이 부었다
39422,짱깨통수는 과학입니다,중국인들은 의리를 저버리는 경향이 있다.
39454,방탄 존나 비호감이네 니들땜에 엑소 첸 노래 못듣고,방탄 때문에 엑소 첸 노래를 듣지 못해 아쉽다.
39469,보기싫으면 쳐 보지말지 보고 욕 달고 지랄이야,보기 싫으면 욕하지 말고 보지 말았으면 좋겠다
39549,"""이 아줌마랑 엄마부대 아줌마랑 뭐가 달라? 맹목적이고 판단력없고...못 생...""",.
39553,명확히 완전해부 밝혀진 사건두 아닌것에 남파탄내는것들 다 뒤주버려라 겍겍기들,명확히 완전해부 밝혀진 사건도 아닌데 남들에게 뒤집어씌우는 사람들이 나쁘다
39558,"""하나님 개독들을 벌하소서""",하나님 기독교들을 벌하소서
39579,"""뭐눈엔 뭐만보인다. 나이 70살이상먹고도 그딴말이 주둥이에서 나오나???""","자기 자신을 돌아보았으면 좋겠다. 70세 이상인데, 나이에 걸맞게 성숙한 발언을 했으면 좋겠다."
39594,"""좌빨 라도들 특징 ㅈㄴ 얍샵함""",좌파는 자신의 이익만을 우선시하는 경향이 있는 것 같다.
39600,빠순들이생각이란 ㅉㅉ 혼전임신이 보기좋은건가? ㅋㅋㅋㅋㅋㅋ,팬들이 생각을 잘못하는 것 같다. 혼전임신이 보기 좋은건가?
39614,전라디언은 입만 열면 거짓말이라더니 진짜네,전라도인은 거짓말을 자주하는 것 같다.
39699,진짜 빠순이들 대단하다ㅋㅋㅋ 무슨짓을 해도 다 쉴드쳐줄 기세 ㅋㅋㅋ,팬덤이 우상을 과도하게 두둔하는 것 같다.
39725,"""조선일보다운 제목이내 ㅋㅋ쪽바리야""",조선일보다운 제목이내 
39763,기레기들아 그냥 소설쓰는 작가나 해라,허위 기사를 쓰는 기자들은 그냥 소설 쓰는 작가를 해라
39771,못생긴넘을 누가 좋아햇냐ㅉㅉ,나는 저 사람의 외모를 좋아하지 않는다
39772,살기 존나 힘든가보다 이런 기사에도 악플다는거 보면...,살기 정말 어려운가보다 이런 기사에도 악플 다는 것 보면
39779,"""문재앙 정부의 외교실책을 천재지변인양 전화위복이라고 변명하는 꼴이 참 가짢네요""",문재인 정부의 외교 실책을 천재지변인 것처럼 전화위복이라고 변명하는 모습이 보기 좋지 않다.
39804,"""기술자과학자가 노예쓰래기 한국~""","기술자, 과학자가 존중받지 못하는 한국"
39817,"""정신못차린ㅊ박근혜. 정신 못차리는 국민 일부 일베. 애국 노인네들...""",박근혜는 정신을 못차렸다. 일부 국민과 애국 노인분들도 정신 못차렸다.
39856,개회식 성공하니까 배아픈 일베충 박사모들 댓글로 선동하네^^ 김미화처럼 정의롭고 투철한 민주주의 의식가진 연예인도없다... 김미화 화이팅 문재인 화이팅,개회식이 성공하니까 마음에 들지 않아하는 사람들이 댓글로 선동한다. 김미화는 누구보다도 정의롭고 투철한 민주주의 의식을 가진 연예인이다. 김미화 파이팅 문재인 파이팅!
39883,"""일베새끼 빠져. 나 김치녀에 드센년임""",나는 비아냥거리고 있다.
39884,저 기사를 기획한 사람은 분명 꼰대임. 지금이 80년대인줄 아시나?,저 기사를 기획한 사람은 조금 고리타분한 시각을 가진 것 같다. 마치 지금을 80년대와 같이 생각하는 것 같다.
39934,"""손혜원 OOO 진짜 생긴대로 노는 나쁜뇬""",손혜원의 외모와 행동 모두 마음에 들지 않는다.
39959,박진희가 왜욕먹음?ㅋㅋㅋㅋ 진짜 3040방구석 맘충들ㅉㅉ,"박진희가 욕먹는 이유를 모르겠다. 30, 40대 여성들의 의견을 이해하기 어렵다."
39968,"""문빨갱이 정치글이라서 추천수 못보게하넼ㅋㅋ""",문재인 관련된 정치글이라서 추천수 못보게하넼
40009,"""멍청한거냐? 한국인들 해외에서 지금 짱깨 동급 미개인 취급 당하고 있는데 순방?""",한국인들이 해외에서 지금 중국인과 같이 부정적인 인식으로 대해지고 있는데 순방이라니 납득이 되지 않는다.
40012,"""틀딱들은 뭐든지 재앙 이ㅈㄹ하죠""",어르신들은 뭐든지 문재인의 책임으로 돌리는 것 같아 이해하기 어렵다.
40014,그렇게 한국에서 돈벌어 쳐먹은 새끼가 아직도 한국말 못한다는게 아이러니,그렇게 한국에서 돈 많이 번 사람이 아직도 한국말 못하는건 이해할 수 없다
40025,"""즐라도 찌꺼기들은 대구 경북에 대한 트라우마가 심각하네""","전라도 사람들은 대구, 경북에 대한 트라우마가 심한 것 같다."
40072,"""매장 들어가는 년넘들... 면상좀보자..""",매장 들어가는 사람들이 궁금하다.
40075,"""자유천박당, 틀베들 또 뭐라 트집 잡으시겠소? 함 보자""","자유한국당, 노쇠한 혐오조직들 또 뭐라고 트집 잡으시겠소? 한번 보자."
40078,다본거 가지고 왜 ㅈㄹ병들인지,다본거 가지고 왜 화를 내는지
40101,"""부끄러운 짓은 한남이 다했지. 5천년 뚜까맞은 한남민국""",부끄러운 행동은 한국 남성들이 다 했다. 5천년 고생한 한국 남성들
